id,id_pre,has_hit
s19090,0.809,1
s19091,0.991,1
s19092,0.983,1
s19093,1.0,1
s19094,0.616,1
s19095,0.748,1
s19096,0.687,1
s19097,0.9309999999999999,1
s19098,1.0,1
s19099,0.9420000000000001,1
s19100,0.8440000000000001,1
s19101,0.73,1
s19102,1.0,1
s19103,0.608,1
s19104,1.0,1
s19105,0.912,1
s19106,1.0,1
s19107,0.9940000000000001,1
s19108,0.96,1
s19109,0.89,1
s19110,1.0,1
s19111,1.0,1
s19112,0.526,1
s19113,0.993,1
s19114,0.998,1
s19115,1.0,1
s19116,0.996,1
s19117,0.992,1
s19118,0.9940000000000001,1
s19119,0.996,1
s19120,0.988,1
s19121,0.997,1
s19122,0.9940000000000001,1
s19123,1.0,1
s19124,0.965,1
s19125,0.605,1
s19126,0.659,1
s19127,0.9890000000000001,1
s19128,0.99,1
s19129,0.8059999999999999,1
s19130,0.996,1
s19131,0.996,1
s19132,0.986,1
s19133,0.9840000000000001,1
s19134,0.99,1
s19135,0.583,1
s19136,0.951,1
s19137,0.6559999999999999,1
s19138,0.938,1
s19139,0.955,1
s19140,0.966,1
s19141,1.0,1
s19142,0.705,1
s19143,0.7240000000000001,1
s19144,1.0,1
s19145,0.991,1
s19146,0.612,1
s19147,0.9790000000000001,1
s19148,0.995,1
s19149,1.0,1
s19150,1.0,1
s19151,1.0,1
s19152,0.826,1
s19153,0.99,1
s19154,0.9940000000000001,1
s19155,1.0,1
s19156,1.0,1
s19157,1.0,1
s19158,1.0,1
s19159,0.643,1
s19160,1.0,1
s19161,1.0,1
s19162,0.991,1
s19163,0.8590000000000001,1
s19164,0.996,1
s19165,0.993,1
s19166,0.991,1
s19167,0.578,1
s19168,0.985,1
s19169,0.985,1
s19170,0.971,1
s19171,1.0,1
s19172,0.998,1
s19173,0.991,1
s19174,0.998,1
s19175,0.995,1
s19176,0.997,1
s19177,1.0,1
s19178,0.632,1
s19179,0.993,1
s19180,0.898,1
s19181,0.904,1
s19182,0.6970000000000001,1
s19183,0.799,1
s19184,0.618,1
s19185,0.636,1
s19186,0.992,1
s19187,0.997,1
s19188,1.0,1
s19189,1.0,1
s19190,0.68,1
s19191,0.93,1
s19192,0.583,1
s19193,1.0,1
s19194,0.583,1
s19195,1.0,1
s19196,0.652,1
s19197,0.99,1
s19198,1.0,1
s19199,0.643,1
s19200,0.996,1
s19201,0.9940000000000001,1
s19202,0.878,1
s19203,0.871,1
s19204,1.0,1
s19205,1.0,1
s19206,0.768,1
s19207,1.0,1
s19208,0.675,1
s19209,1.0,1
s19210,0.97,1
s19211,0.97,1
s19212,1.0,1
s19213,0.9940000000000001,1
s19214,1.0,1
s19215,0.596,1
s19216,0.995,1
s19217,0.995,1
s19218,0.987,1
s19219,0.8290000000000001,1
s19220,1.0,1
s19221,0.8290000000000001,1
s19222,0.9790000000000001,1
s19223,0.982,1
s19224,0.9940000000000001,1
s19225,0.9940000000000001,1
s19226,0.958,1
s19227,0.993,1
s19228,1.0,1
s19229,0.866,1
s19230,0.993,1
s19231,0.7170000000000001,1
s19232,1.0,1
s19233,0.785,1
s19234,1.0,1
s19235,1.0,1
s19236,0.8909999999999999,1
s19237,0.993,1
s19238,1.0,1
s19239,0.961,1
s19240,1.0,1
s19241,1.0,1
s19242,0.996,1
s19243,0.474,1
s19244,0.857,1
s19245,0.902,1
s19246,0.992,1
s19247,0.992,1
s19248,0.883,1
s19249,1.0,1
s19250,0.58,1
s19251,1.0,1
s19252,0.92,1
s19253,1.0,1
s19254,1.0,1
s19255,0.998,1
s19256,0.998,1
s19257,0.998,1
s19258,0.889,1
s19259,0.9940000000000001,1
s19260,1.0,1
s19261,0.9890000000000001,1
s19262,0.78,1
s19263,1.0,1
s19264,1.0,1
s19265,1.0,1
s19266,0.6729999999999999,1
s19267,0.951,1
s19268,0.992,1
s19269,0.987,1
s19270,0.986,1
s19271,0.996,1
s19272,1.0,1
s19273,1.0,1
s19274,0.825,1
s19275,0.818,1
s19276,0.88,1
s19277,0.904,1
s19278,0.818,1
s19279,0.836,1
s19280,0.8390000000000001,1
s19281,1.0,1
s19282,1.0,1
s19283,1.0,1
s19284,1.0,1
s19285,0.9490000000000001,1
s19286,0.825,1
s19287,1.0,1
s19288,0.9890000000000001,1
s19289,0.981,1
s19290,0.517,1
s19291,0.675,1
s19292,0.992,1
s19293,0.996,1
s19294,1.0,1
s19295,0.816,1
s19296,1.0,1
s19297,0.7290000000000001,1
s19298,0.893,1
s19299,0.887,1
s19300,0.745,1
s19301,0.997,1
s19302,0.997,1
s19303,0.997,1
s19304,0.997,1
s19305,1.0,1
s19306,0.9940000000000001,1
s19307,0.772,1
s19308,0.971,1
s19309,0.87,1
s19310,0.995,1
s19311,1.0,1
s19312,1.0,1
s19313,0.8390000000000001,1
s19314,0.9940000000000001,1
s19315,1.0,1
s19316,1.0,1
s19317,1.0,1
s19318,0.8240000000000001,1
s19319,0.5870000000000001,1
s19320,1.0,1
s19321,0.997,1
s19322,0.809,1
s19323,0.997,1
s19324,0.99,1
s19325,0.9940000000000001,1
s19326,1.0,1
s19327,0.8390000000000001,1
s19328,0.861,1
s19329,1.0,1
s19330,0.802,1
s19331,0.867,1
s19332,0.594,1
s19333,0.963,1
s19334,0.996,1
s19335,0.988,1
s19336,0.995,1
s19337,0.598,1
s19338,1.0,1
s19339,0.997,1
s19340,0.738,1
s19341,1.0,1
s19342,0.951,1
s19343,1.0,1
s19344,0.7,1
s19345,1.0,1
s19346,1.0,1
s19347,0.77,1
s19348,1.0,1
s19349,1.0,1
s19350,0.998,1
s19351,0.996,1
s19352,0.985,1
s19353,1.0,1
s19354,0.758,1
s19355,1.0,1
s19356,1.0,1
s19357,1.0,1
s19358,0.996,1
s19359,0.997,1
s19360,0.988,1
s19361,0.904,1
s19362,0.768,1
s19363,0.768,1
s19364,0.898,1
s19365,1.0,1
s19366,0.9940000000000001,1
s19367,0.9940000000000001,1
s19368,0.9940000000000001,1
s19369,0.888,1
s19370,0.938,1
s19371,0.995,1
s19372,1.0,1
s19373,1.0,1
s19374,0.9420000000000001,1
s19375,0.758,1
s19376,0.718,1
s19377,1.0,1
s19378,0.624,1
s19379,1.0,1
s19380,0.6829999999999999,1
s19381,1.0,1
s19382,1.0,1
s19383,1.0,1
s19384,0.695,1
s19385,0.93,1
s19386,0.977,1
s19387,0.599,1
s19388,1.0,1
s19389,0.73,1
s19390,1.0,1
s19391,0.59,1
s19392,1.0,1
s19393,1.0,1
s19394,0.696,1
s19395,0.654,1
s19396,0.833,1
s19397,0.7090000000000001,1
s19398,1.0,1
s19399,0.922,1
s19400,0.861,1
s19401,0.8290000000000001,1
s19402,0.6859999999999999,1
s19403,0.747,1
s19404,1.0,1
s19405,0.8590000000000001,1
s19406,1.0,1
s19407,1.0,1
s19408,0.852,1
s19409,0.929,1
s19410,1.0,1
s19411,0.987,1
s19412,1.0,1
s19413,1.0,1
s19414,0.996,1
s19415,0.7959999999999999,1
s19416,0.941,1
s19417,0.9440000000000001,1
s19418,0.8420000000000001,1
s19419,0.995,1
s19420,0.857,1
s19421,0.991,1
s19422,0.996,1
s19423,0.99,1
s19424,0.941,1
s19425,1.0,1
s19426,1.0,1
s19427,0.995,1
s19428,0.779,1
s19429,0.997,1
s19430,1.0,1
s19431,0.8590000000000001,1
s19432,1.0,1
s19433,1.0,1
s19434,0.8440000000000001,1
s19435,0.997,1
s19436,0.997,1
s19437,0.997,1
s19438,0.997,1
s19439,1.0,1
s19440,0.993,1
s19441,1.0,1
s19442,0.873,1
s19443,1.0,1
s19444,1.0,1
s19445,0.973,1
s19446,1.0,1
s19447,0.927,1
s19448,0.988,1
s19449,0.737,1
s19450,1.0,1
s19451,0.5710000000000001,1
s19452,0.674,1
s19453,1.0,1
s19454,0.976,1
s19455,0.976,1
s19456,0.7390000000000001,1
s19457,0.75,1
s19458,0.991,1
s19459,0.7929999999999999,1
s19460,0.73,1
s19461,0.716,1
s19462,1.0,1
s19463,0.716,1
s19464,0.99,1
s19465,0.987,1
s19466,0.6890000000000001,1
s19467,0.993,1
s19468,1.0,1
s19469,0.922,1
s19470,1.0,1
s19471,0.732,1
s19472,0.6579999999999999,1
s19473,0.721,1
s19474,0.653,1
s19475,0.6609999999999999,1
s19476,1.0,1
s19477,0.9890000000000001,1
s19478,0.9129999999999999,1
s19479,0.992,1
s19480,0.624,1
s19481,1.0,1
s19482,1.0,1
s19483,0.996,1
s19484,0.732,1
s19485,0.993,1
s19486,1.0,1
s19487,0.995,1
s19488,1.0,1
s19489,1.0,1
s19490,0.747,1
s19491,0.81,1
s19492,0.997,1
s19493,0.556,1
s19494,1.0,1
s19495,1.0,1
s19496,1.0,1
s19497,0.985,1
s19498,1.0,1
s19499,0.996,1
s19500,0.9940000000000001,1
s19501,0.991,1
s19502,0.996,1
s19503,0.996,1
s19504,0.991,1
s19505,0.996,1
s19506,0.996,1
s19507,0.841,1
s19508,1.0,1
s19509,0.97,1
s19510,0.993,1
s19511,1.0,1
s19512,1.0,1
s19513,0.975,1
s19514,0.991,1
s19515,0.991,1
s19516,0.982,1
s19517,0.991,1
s19518,0.9840000000000001,1
s19519,0.991,1
s19520,0.991,1
s19521,0.991,1
s19522,0.991,1
s19523,0.997,1
s19524,0.99,1
s19525,0.987,1
s19526,0.713,1
s19527,0.6940000000000001,1
s19528,0.799,1
s19529,0.997,1
s19530,0.565,1
s19531,1.0,1
s19532,0.598,1
s19533,1.0,1
s19534,1.0,1
s19535,1.0,1
s19536,1.0,1
s19537,1.0,1
s19538,0.7070000000000001,1
s19539,0.993,1
s19540,0.998,1
s19541,0.998,1
s19542,0.993,1
s19543,0.684,1
s19544,0.995,1
s19545,1.0,1
s19546,1.0,1
s19547,0.5920000000000001,1
s19548,0.998,1
s19549,0.7090000000000001,1
s19550,0.722,1
s19551,0.996,1
s19552,1.0,1
s19553,0.647,1
s19554,1.0,1
s19555,0.99,1
s19556,0.996,1
s19557,1.0,1
s19558,1.0,1
s19559,0.607,1
s19560,0.991,1
s19561,0.991,1
s19562,1.0,1
s19563,1.0,1
s19564,1.0,1
s19565,1.0,1
s19566,1.0,1
s19567,1.0,1
s19568,0.9440000000000001,1
s19569,0.564,1
s19570,0.5920000000000001,1
s19571,0.9059999999999999,1
s19572,0.743,1
s19573,0.995,1
s19574,0.7809999999999999,1
s19575,0.614,1
s19576,0.98,1
s19577,0.997,1
s19578,0.805,1
s19579,0.857,1
s19580,0.998,1
s19581,1.0,1
s19582,1.0,1
s19583,0.998,1
s19584,1.0,1
s19585,0.985,1
s19586,0.8440000000000001,1
s19587,0.9309999999999999,1
s19588,0.934,1
s19589,0.706,1
s19590,0.9259999999999999,1
s19591,1.0,1
s19592,0.5329999999999999,1
s19593,1.0,1
s19594,0.7290000000000001,1
s19595,1.0,1
s19596,1.0,1
s19597,0.932,1
s19598,0.958,1
s19599,0.9940000000000001,1
s19600,0.997,1
s19601,0.652,1
s19602,0.8270000000000001,1
s19603,0.5720000000000001,1
s19604,0.498,1
s19605,0.998,1
s19606,0.963,1
s19607,0.6759999999999999,1
s19608,0.9940000000000001,1
s19609,0.735,1
s19610,0.732,1
s19611,0.732,1
s19612,1.0,1
s19613,1.0,1
s19614,0.971,1
s19615,0.9990000000000001,1
s19616,0.654,1
s19617,1.0,1
s19618,0.985,1
s19619,0.758,1
s19620,0.987,1
s19621,0.991,1
s19622,0.988,1
s19623,0.9990000000000001,1
s19624,0.997,1
s19625,0.627,1
s19626,0.993,1
s19627,0.9640000000000001,1
s19628,0.7090000000000001,1
s19629,1.0,1
s19630,0.831,1
s19631,0.677,1
s19632,1.0,1
s19633,0.963,1
s19634,1.0,1
s19635,0.624,1
s19636,1.0,1
s19637,0.963,1
s19638,0.909,1
s19639,0.915,1
s19640,0.909,1
s19641,0.91,1
s19642,1.0,1
s19643,0.764,1
s19644,0.998,1
s19645,0.996,1
s19646,0.787,1
s19647,0.81,1
s19648,0.773,1
s19649,0.611,1
s19650,0.723,1
s19651,0.595,1
s19652,1.0,1
s19653,1.0,1
s19654,0.998,1
s19655,0.927,1
s19656,0.995,1
s19657,0.5539999999999999,1
s19658,1.0,1
s19659,0.64,1
s19660,0.995,1
s19661,1.0,1
s19662,1.0,1
s19663,1.0,1
s19664,1.0,1
s19665,0.7070000000000001,1
s19666,0.987,1
s19667,0.9540000000000001,1
s19668,0.987,1
s19669,1.0,1
s19670,0.9470000000000001,1
s19671,0.82,1
s19672,0.98,1
s19673,0.986,1
s19674,0.996,1
s19675,0.996,1
s19676,1.0,1
s19677,0.779,1
s19678,0.935,1
s19679,0.998,1
s19680,0.76,1
s19681,0.991,1
s19682,0.991,1
s19683,0.767,1
s19684,1.0,1
s19685,1.0,1
s19686,1.0,1
s19687,1.0,1
s19688,1.0,1
s19689,0.948,1
s19690,0.992,1
s19691,0.584,1
s19692,1.0,1
s19693,0.8540000000000001,1
s19694,0.993,1
s19695,1.0,1
s19696,0.596,1
s19697,0.83,1
s19698,0.6729999999999999,1
s19699,0.631,1
s19700,1.0,1
s19701,0.715,1
s19702,1.0,1
s19703,0.82,1
s19704,0.919,1
s19705,0.998,1
s19706,0.987,1
s19707,0.995,1
s19708,0.669,1
s19709,1.0,1
s19710,0.768,1
s19711,1.0,1
s19712,0.997,1
s19713,0.8490000000000001,1
s19714,0.983,1
s19715,0.6679999999999999,1
s19716,1.0,1
s19717,0.769,1
s19718,0.968,1
s19719,0.9890000000000001,1
s19720,0.961,1
s19721,0.996,1
s19722,0.996,1
s19723,0.988,1
s19724,0.9990000000000001,1
s19725,1.0,1
s19726,0.997,1
s19727,0.997,1
s19728,0.991,1
s19729,0.769,1
s19730,1.0,1
s19731,0.75,1
s19732,1.0,1
s19733,0.8340000000000001,1
s19734,0.618,1
s19735,0.696,1
s19736,0.759,1
s19737,0.713,1
s19738,1.0,1
s19739,0.993,1
s19740,0.674,1
s19741,0.767,1
s19742,0.99,1
s19743,0.98,1
s19744,0.9390000000000001,1
s19745,1.0,1
s19746,1.0,1
s19747,1.0,1
s19748,0.932,1
s19749,1.0,1
s19750,0.996,1
s19751,0.955,1
s19752,0.784,1
s19753,0.852,1
s19754,0.9840000000000001,1
s19755,0.982,1
s19756,0.784,1
s19757,0.784,1
s19758,0.7759999999999999,1
s19759,0.852,1
s19760,0.6509999999999999,1
s19761,0.83,1
s19762,0.83,1
s19763,0.9109999999999999,1
s19764,0.7959999999999999,1
s19765,1.0,1
s19766,0.6679999999999999,1
s19767,1.0,1
s19768,1.0,1
s19769,0.7090000000000001,1
s19770,0.992,1
s19771,1.0,1
s19772,0.616,1
s19773,1.0,1
s19774,0.943,1
s19775,0.987,1
s19776,0.49200000000000005,1
s19777,0.997,1
s19778,0.997,1
s19779,0.6890000000000001,1
s19780,0.992,1
s19781,0.599,1
s19782,0.9940000000000001,1
s19783,0.987,1
s19784,0.981,1
s19785,0.815,1
s19786,0.987,1
s19787,0.992,1
s19788,0.958,1
s19789,0.958,1
s19790,0.961,1
s19791,0.8270000000000001,1
s19792,0.7490000000000001,1
s19793,0.997,1
s19794,1.0,1
s19795,1.0,1
s19796,0.998,1
s19797,0.909,1
s19798,0.892,1
s19799,1.0,1
s19800,0.996,1
s19801,0.996,1
s19802,1.0,1
s19803,0.997,1
s19804,0.997,1
s19805,0.907,1
s19806,0.871,1
s19807,0.616,1
s19808,0.836,1
s19809,1.0,1
s19810,1.0,1
s19811,1.0,1
s19812,0.998,1
s19813,0.997,1
s19814,1.0,1
s19815,1.0,1
s19816,0.977,1
s19817,0.91,1
s19818,1.0,1
s19819,1.0,1
s19820,1.0,1
s19821,1.0,1
s19822,0.8290000000000001,1
s19823,0.99,1
s19824,0.99,1
s19825,0.998,1
s19826,0.802,1
s19827,0.846,1
s19828,0.998,1
s19829,0.992,1
s19830,0.826,1
s19831,0.995,1
s19832,1.0,1
s19833,0.838,1
s19834,0.741,1
s19835,0.8029999999999999,1
s19836,0.9490000000000001,1
s19837,1.0,1
s19838,1.0,1
s19839,1.0,1
s19840,0.981,1
s19841,0.993,1
s19842,0.653,1
s19843,0.982,1
s19844,0.929,1
s19845,0.564,1
s19846,1.0,1
s19847,0.885,1
s19848,0.8109999999999999,1
s19849,0.872,1
s19850,1.0,1
s19851,0.72,1
s19852,1.0,1
s19853,1.0,1
s19854,0.996,1
s19855,0.99,1
s19856,0.998,1
s19857,1.0,1
s19858,0.998,1
s19859,0.7340000000000001,1
s19860,0.977,1
s19861,0.997,1
s19862,0.992,1
s19863,0.617,1
s19864,1.0,1
s19865,1.0,1
s19866,1.0,1
s19867,0.996,1
s19868,1.0,1
s19869,0.852,1
s19870,0.991,1
s19871,0.985,1
s19872,0.903,1
s19873,1.0,1
s19874,0.977,1
s19875,0.648,1
s19876,0.721,1
s19877,0.6459999999999999,1
s19878,0.763,1
s19879,0.609,1
s19880,1.0,1
s19881,0.573,1
s19882,0.696,1
s19883,0.992,1
s19884,0.992,1
s19885,0.667,1
s19886,0.701,1
s19887,0.752,1
s19888,0.855,1
s19889,0.99,1
s19890,0.622,1
s19891,1.0,1
s19892,0.6629999999999999,1
s19893,0.7490000000000001,1
s19894,0.993,1
s19895,1.0,1
s19896,0.588,1
s19897,0.987,1
s19898,0.643,1
s19899,1.0,1
s19900,1.0,1
s19901,0.998,1
s19902,0.7440000000000001,1
s19903,1.0,1
s19904,1.0,1
s19905,1.0,1
s19906,1.0,1
s19907,0.9840000000000001,1
s19908,1.0,1
s19909,1.0,1
s19910,1.0,1
s19911,0.919,1
s19912,0.997,1
s19913,0.993,1
s19914,1.0,1
s19915,0.8340000000000001,1
s19916,1.0,1
s19917,1.0,1
s19918,0.993,1
s19919,1.0,1
s19920,0.958,1
s19921,1.0,1
s19922,0.9640000000000001,1
s19923,0.9640000000000001,1
s19924,0.9640000000000001,1
s19925,0.997,1
s19926,1.0,1
s19927,0.7879999999999999,1
s19928,0.992,1
s19929,0.988,1
s19930,0.752,1
s19931,0.89,1
s19932,1.0,1
s19933,0.953,1
s19934,0.595,1
s19935,0.97,1
s19936,0.82,1
s19937,0.684,1
s19938,1.0,1
s19939,1.0,1
s19940,0.985,1
s19941,0.866,1
s19942,1.0,1
s19943,0.997,1
s19944,0.997,1
s19945,0.997,1
s19946,0.997,1
s19947,0.998,1
s19948,1.0,1
s19949,0.919,1
s19950,0.992,1
s19951,0.7440000000000001,1
s19952,1.0,1
s19953,0.919,1
s19954,0.856,1
s19955,0.996,1
s19956,0.669,1
s19957,0.976,1
s19958,0.9940000000000001,1
s19959,0.938,1
s19960,1.0,1
s19961,0.98,1
s19962,0.902,1
s19963,0.996,1
s19964,0.64,1
s19965,0.664,1
s19966,0.6609999999999999,1
s19967,1.0,1
s19968,0.9940000000000001,1
s19969,0.7759999999999999,1
s19970,0.659,1
s19971,0.659,1
s19972,1.0,1
s19973,1.0,1
s19974,1.0,1
s19975,1.0,1
s19976,1.0,1
s19977,1.0,1
s19978,0.8590000000000001,1
s19979,0.997,1
s19980,0.568,1
s19981,0.998,1
s19982,0.9840000000000001,1
s19983,0.992,1
s19984,0.993,1
s19985,0.9890000000000001,1
s19986,0.996,1
s19987,0.9840000000000001,1
s19988,0.998,1
s19989,0.588,1
s19990,1.0,1
s19991,0.7120000000000001,1
s19992,1.0,1
s19993,0.986,1
s19994,0.992,1
s19995,0.977,1
s19996,0.983,1
s19997,0.7,1
s19998,0.7659999999999999,1
s19999,0.752,1
s20000,0.752,1
s20001,0.757,1
s20002,0.884,1
s20003,0.821,1
s20004,0.8640000000000001,1
s20005,0.823,1
s20006,0.866,1
s20007,0.649,1
s20008,1.0,1
s20009,1.0,1
s20010,1.0,1
s20011,0.997,1
s20012,0.812,1
s20013,0.976,1
s20014,0.997,1
s20015,0.8370000000000001,1
s20016,0.657,1
s20017,1.0,1
s20018,0.998,1
s20019,0.988,1
s20020,0.628,1
s20021,0.9570000000000001,1
s20022,0.943,1
s20023,1.0,1
s20024,1.0,1
s20025,1.0,1
s20026,1.0,1
s20027,0.88,1
s20028,0.741,1
s20029,0.56,1
s20030,0.7,1
s20031,0.998,1
s20032,0.996,1
s20033,1.0,1
s20034,1.0,1
s20035,1.0,1
s20036,0.638,1
s20037,0.997,1
s20038,1.0,1
s20039,0.997,1
s20040,0.997,1
s20041,1.0,1
s20042,1.0,1
s20043,1.0,1
s20044,1.0,1
s20045,0.992,1
s20046,0.981,1
s20047,0.5429999999999999,1
s20048,1.0,1
s20049,0.657,1
s20050,0.9940000000000001,1
s20051,0.7559999999999999,1
s20052,1.0,1
s20053,0.987,1
s20054,0.996,1
s20055,1.0,1
s20056,0.9840000000000001,1
s20057,0.997,1
s20058,1.0,1
s20059,0.6609999999999999,1
s20060,0.9209999999999999,1
s20061,0.927,1
s20062,0.9940000000000001,1
s20063,0.649,1
s20064,0.6859999999999999,1
s20065,0.573,1
s20066,0.765,1
s20067,1.0,1
s20068,0.997,1
s20069,0.996,1
s20070,0.574,1
s20071,0.478,1
s20072,1.0,1
s20073,0.7240000000000001,1
s20074,1.0,1
s20075,0.998,1
s20076,0.934,1
s20077,0.748,1
s20078,0.655,1
s20079,0.991,1
s20080,1.0,1
s20081,0.96,1
s20082,0.9890000000000001,1
s20083,1.0,1
s20084,0.975,1
s20085,0.6709999999999999,1
s20086,1.0,1
s20087,0.9570000000000001,1
s20088,0.807,1
s20089,0.789,1
s20090,0.848,1
s20091,0.5760000000000001,1
s20092,0.983,1
s20093,0.98,1
s20094,1.0,1
s20095,0.961,1
s20096,0.961,1
s20097,0.736,1
s20098,1.0,1
s20099,0.982,1
s20100,1.0,1
s20101,0.6809999999999999,1
s20102,0.919,1
s20103,0.57,1
s20104,1.0,1
s20105,1.0,1
s20106,1.0,1
s20107,1.0,1
s20108,0.795,1
s20109,0.795,1
s20110,0.996,1
s20111,0.845,1
s20112,0.993,1
s20113,1.0,1
s20114,1.0,1
s20115,1.0,1
s20116,1.0,1
s20117,0.995,1
s20118,1.0,1
s20119,1.0,1
s20120,0.997,1
s20121,0.995,1
s20122,0.919,1
s20123,0.89,1
s20124,1.0,1
s20125,0.762,1
s20126,0.759,1
s20127,0.997,1
s20128,0.997,1
s20129,1.0,1
s20130,0.693,1
s20131,0.765,1
s20132,0.763,1
s20133,0.708,1
s20134,0.731,1
s20135,0.993,1
s20136,0.993,1
s20137,1.0,1
s20138,0.8909999999999999,1
s20139,0.703,1
s20140,0.765,1
s20141,0.9840000000000001,1
s20142,0.992,1
s20143,1.0,1
s20144,1.0,1
s20145,0.997,1
s20146,0.919,1
s20147,1.0,1
s20148,0.619,1
s20149,0.63,1
s20150,0.997,1
s20151,0.753,1
s20152,1.0,1
s20153,1.0,1
s20154,0.828,1
s20155,0.615,1
s20156,0.997,1
s20157,0.991,1
s20158,0.997,1
s20159,0.997,1
s20160,0.982,1
s20161,0.574,1
s20162,0.7170000000000001,1
s20163,0.87,1
s20164,0.996,1
s20165,1.0,1
s20166,1.0,1
s20167,0.893,1
s20168,0.9940000000000001,1
s20169,0.997,1
s20170,0.9940000000000001,1
s20171,0.9940000000000001,1
s20172,0.9940000000000001,1
s20173,0.991,1
s20174,0.991,1
s20175,1.0,1
s20176,0.693,1
s20177,1.0,1
s20178,0.992,1
s20179,0.6509999999999999,1
s20180,0.684,1
s20181,0.684,1
s20182,0.684,1
s20183,0.684,1
s20184,1.0,1
s20185,0.9209999999999999,1
s20186,0.9570000000000001,1
s20187,0.996,1
s20188,1.0,1
s20189,0.9940000000000001,1
s20190,0.997,1
s20191,1.0,1
s20192,0.9079999999999999,1
s20193,0.9940000000000001,1
s20194,0.882,1
s20195,0.701,1
s20196,1.0,1
s20197,0.614,1
s20198,1.0,1
s20199,1.0,1
s20200,1.0,1
s20201,0.552,1
s20202,0.84,1
s20203,1.0,1
s20204,1.0,1
s20205,0.986,1
s20206,1.0,1
s20207,0.991,1
s20208,0.759,1
s20209,0.992,1
s20210,1.0,1
s20211,1.0,1
s20212,0.802,1
s20213,0.9890000000000001,1
s20214,0.993,1
s20215,0.985,1
s20216,0.61,1
s20217,0.8170000000000001,1
s20218,1.0,1
s20219,1.0,1
s20220,0.997,1
s20221,0.997,1
s20222,0.6729999999999999,1
s20223,1.0,1
s20224,0.7170000000000001,1
s20225,0.953,1
s20226,1.0,1
s20227,1.0,1
s20228,0.997,1
s20229,1.0,1
s20230,0.884,1
s20231,0.993,1
s20232,0.945,1
s20233,0.9840000000000001,1
s20234,0.565,1
s20235,0.885,1
s20236,0.991,1
s20237,0.912,1
s20238,0.9620000000000001,1
s20239,1.0,1
s20240,1.0,1
s20241,0.737,1
s20242,0.937,1
s20243,0.9990000000000001,1
s20244,0.99,1
s20245,0.696,1
s20246,0.993,1
s20247,1.0,1
s20248,0.8640000000000001,1
s20249,0.99,1
s20250,0.976,1
s20251,0.6809999999999999,1
s20252,0.74,1
s20253,0.7509999999999999,1
s20254,0.9279999999999999,1
s20255,0.76,1
s20256,0.7559999999999999,1
s20257,0.7559999999999999,1
s20258,0.85,1
s20259,1.0,1
s20260,1.0,1
s20261,1.0,1
s20262,0.996,1
s20263,1.0,1
s20264,0.7859999999999999,1
s20265,1.0,1
s20266,0.9940000000000001,1
s20267,0.996,1
s20268,0.99,1
s20269,0.996,1
s20270,1.0,1
s20271,1.0,1
s20272,0.976,1
s20273,0.998,1
s20274,0.998,1
s20275,0.934,1
s20276,1.0,1
s20277,0.632,1
s20278,0.99,1
s20279,0.9640000000000001,1
s20280,0.8140000000000001,1
s20281,0.575,1
s20282,0.526,1
s20283,0.602,1
s20284,1.0,1
s20285,1.0,1
s20286,0.89,1
s20287,0.89,1
s20288,1.0,1
s20289,0.685,1
s20290,1.0,1
s20291,0.7090000000000001,1
s20292,0.996,1
s20293,1.0,1
s20294,1.0,1
s20295,0.9940000000000001,1
s20296,1.0,1
s20297,0.986,1
s20298,1.0,1
s20299,0.722,1
s20300,1.0,1
s20301,0.605,1
s20302,1.0,1
s20303,0.94,1
s20304,1.0,1
s20305,1.0,1
s20306,0.991,1
s20307,0.96,1
s20308,0.884,1
s20309,0.581,1
s20310,0.542,1
s20311,0.563,1
s20312,0.542,1
s20313,1.0,1
s20314,0.79,1
s20315,0.836,1
s20316,0.997,1
s20317,0.823,1
s20318,1.0,1
s20319,0.865,1
s20320,0.636,1
s20321,0.991,1
s20322,1.0,1
s20323,0.997,1
s20324,0.6890000000000001,1
s20325,1.0,1
s20326,0.995,1
s20327,1.0,1
s20328,1.0,1
s20329,0.893,1
s20330,0.797,1
s20331,0.9129999999999999,1
s20332,0.7440000000000001,1
s20333,0.995,1
s20334,1.0,1
s20335,0.8,1
s20336,0.981,1
s20337,1.0,1
s20338,1.0,1
s20339,0.639,1
s20340,0.615,1
s20341,0.8640000000000001,1
s20342,0.674,1
s20343,1.0,1
s20344,0.9079999999999999,1
s20345,0.602,1
s20346,0.61,1
s20347,0.598,1
s20348,0.47600000000000003,1
s20349,0.602,1
s20350,0.598,1
s20351,0.598,1
s20352,0.998,1
s20353,0.701,1
s20354,0.998,1
s20355,0.991,1
s20356,1.0,1
s20357,0.919,1
s20358,0.9940000000000001,1
s20359,0.9890000000000001,1
s20360,1.0,1
s20361,1.0,1
s20362,0.9890000000000001,1
s20363,0.7120000000000001,1
s20364,1.0,1
s20365,0.7120000000000001,1
s20366,0.968,1
s20367,1.0,1
s20368,0.938,1
s20369,0.981,1
s20370,0.993,1
s20371,0.996,1
s20372,1.0,1
s20373,0.996,1
s20374,0.996,1
s20375,0.71,1
s20376,0.9109999999999999,1
s20377,0.904,1
s20378,0.998,1
s20379,0.9420000000000001,1
s20380,0.991,1
s20381,0.628,1
s20382,0.7979999999999999,1
s20383,1.0,1
s20384,1.0,1
s20385,0.478,1
s20386,0.579,1
s20387,0.971,1
s20388,0.8079999999999999,1
